,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,result,sentiment
71,2b52ed4e-fd71-4a62-b747-a823cb4851a7,Jayesh Srivastava,https://play-lh.googleusercontent.com/a-/AFdZucoZOGilOMrLinHiVjqe5tv6TSFtBrDfnL3NuzqnQw,"App is rather good, I have had no issues with it. My only suggestion is that it should be work with Google TV so one can watch these videos on their TV as well.",0.9988137483596802,2,,2022-08-24 06:55:25,,,"[{'label': 'POSITIVE', 'score': 0.9988137483596802}]",POSITIVE
72,92a3dd26-0d4f-41f4-8a59-32c6a19f4040,Waseem akram,https://play-lh.googleusercontent.com/a-/AFdZucpd5uiqitU6hSMbkXTImAxEiYxZav5HGljioX-6,Excellent platform for all professionals in every field.,0.9988700747489929,2,0.245.0,2022-08-24 04:32:41,,,"[{'label': 'POSITIVE', 'score': 0.9988700747489929}]",POSITIVE
73,54fa1ced-fca6-42e1-a54f-aba16c72a9a4,Waseem Sajjad,https://play-lh.googleusercontent.com/a/AItbvmlkC3yMcftEl9ViPfOPgedf9w-HeBtKalk80o5H=mo,Amazing,0.9986121654510498,0,0.244.9,2022-08-23 23:27:47,,,"[{'label': 'POSITIVE', 'score': 0.9986121654510498}]",POSITIVE
74,91711346-0474-4927-9654-0e6c3887577c,Awais Ahmed,https://play-lh.googleusercontent.com/a/AItbvmkFIri4HzwoLhNMQxj8XJ9FAbQGfYm_QvglIQvN=mo,Good Application!,0.9986687898635864,0,0.245.0,2022-08-23 22:46:41,,,"[{'label': 'POSITIVE', 'score': 0.9986687898635864}]",POSITIVE
75,f1467f50-5313-4a7e-a89b-488374b6233d,Vrushali Shende,https://play-lh.googleusercontent.com/a/AItbvmkGb5hsgVE2No_UdthqlMHwDlmeEoj_BolgruFtyg=mo,need more details courses with examination,0.9965988993644714,1,0.245.0,2022-08-23 19:24:48,,,"[{'label': 'NEGATIVE', 'score': 0.9965988993644714}]",NEGATIVE
76,9f61ce9a-c452-48d2-8b2a-be14c0f79f2c,Purple Chili,https://play-lh.googleusercontent.com/a-/AFdZucrSeuMFD3VgWyEzuqQu4emOANu5yWhkOkbCC6PA,Can't even get past the login screen,0.9994970560073853,2,,2022-08-22 23:28:24,,,"[{'label': 'NEGATIVE', 'score': 0.9994970560073853}]",NEGATIVE
77,c300895d-5751-4486-b306-6e4f8b03670f,Bozhidar Kurtev,https://play-lh.googleusercontent.com/a/AItbvmly7dP6n5mbMGNI_xWmbxGlzurAxbj-aM1u2Ctj=mo,Very rich educational content!,0.9987737536430359,1,0.245.0,2022-08-22 23:27:15,,,"[{'label': 'POSITIVE', 'score': 0.9987737536430359}]",POSITIVE
78,7a2503c9-4e2d-4d5b-859d-b50afea1c02f,Nguyễn Minh Phát (Mr.Phát),https://play-lh.googleusercontent.com/a-/AFdZucqDcTLi-2HKsv__XpckSNgV2VH3rfGfRUX5ty2j7w,This app got a lot of confusing bugs,0.9994940757751465,2,0.245.0,2022-08-22 19:30:05,,,"[{'label': 'NEGATIVE', 'score': 0.9994940757751465}]",NEGATIVE
79,35a3f5c4-ae27-4a48-86c5-bb5fda8f0c8b,GK Genius Man,https://play-lh.googleusercontent.com/a-/AFdZucrInkTDfNfuqjLayMKNtbTbQTqJSuMH4Dhv47CC-w,Great place to learn professional career topics+,0.9988641738891602,1,0.242.0,2022-08-22 11:58:41,,,"[{'label': 'POSITIVE', 'score': 0.9988641738891602}]",POSITIVE
80,4d24867c-a571-40b1-8f8e-903956ca02e8,LaiQ,https://play-lh.googleusercontent.com/a-/AFdZucr478RMaUaV-u_agjp-E6-28LEPW83HOHoKugOq,good plateform to learn new skills,0.9988264441490173,1,0.244.9,2022-08-21 21:37:53,,,"[{'label': 'POSITIVE', 'score': 0.9988264441490173}]",POSITIVE
81,e1863109-a08b-478e-8265-b700d33d2341,ahamed lithaf,https://play-lh.googleusercontent.com/a-/AFdZucrf0FCwuP8T4eHoJm5etbRCK2eBEYodGmg4Hp2U,useful,0.9971575736999512,0,0.245.0,2022-08-21 20:06:12,,,"[{'label': 'POSITIVE', 'score': 0.9971575736999512}]",POSITIVE
82,91272784-32fb-4292-a04b-f78846d7e6a3,Amar Srinivas,https://play-lh.googleusercontent.com/a/AItbvmnKjWnnxtfi292pnYHFZ3dVgqJPegorJy0EorDJ=mo,very good info and material available for all kinds of learning,0.9988852143287659,1,0.245.0,2022-08-21 19:48:11,,,"[{'label': 'POSITIVE', 'score': 0.9988852143287659}]",POSITIVE
83,33fb7542-30d5-4120-99a4-f2054f6364a3,R K YADAV,https://play-lh.googleusercontent.com/a-/AFdZucqUjgK9HXRGVOGN1McEPlAeksiXx6rdsmujkO9Mnuo,Great Learning,0.9987313151359558,0,0.245.0,2022-08-21 19:17:44,,,"[{'label': 'POSITIVE', 'score': 0.9987313151359558}]",POSITIVE
84,1871413a-e580-4158-8562-49b2d5444d47,Truong Phan,https://play-lh.googleusercontent.com/a/AItbvmlUG5B-5cZEzar8mx3qLZ4Wf2Pvmc2fvcbLSWKn=mo,Wonderful,0.9984530210494995,0,0.244.9,2022-08-21 18:39:14,,,"[{'label': 'POSITIVE', 'score': 0.9984530210494995}]",POSITIVE
85,f967b1cb-5d9b-43f0-b468-e07aabb77a70,GOKUL S,https://play-lh.googleusercontent.com/a-/AFdZucrhaUxWodahgxt9DCZgcOXasQOAAAvUUaDOPALq,adipoli #fabulous#superb,0.9988595247268677,0,0.245.0,2022-08-21 14:37:10,,,"[{'label': 'POSITIVE', 'score': 0.9988595247268677}]",POSITIVE
86,7f5bc105-b999-4aa1-bd8b-30b3867d4cd4,Yasir Nawaz Khattak,https://play-lh.googleusercontent.com/a-/AFdZucrUU21cHRBgSg-QV68fOZPaRWM30P3OxwNuN_d52A,It's a little slow. otherwise the content is just awesome!,0.9987713694572449,1,0.244.9,2022-08-21 09:05:28,,,"[{'label': 'POSITIVE', 'score': 0.9987713694572449}]",POSITIVE
87,bdd9aef9-0d5f-4fad-9fd3-dc288c36cb88,Chandra Batra,https://play-lh.googleusercontent.com/a-/AFdZucpVc8RuM3jJw6PjgUEDLCQtZwOLpMwSadBbgLXTCg,thank you for helping me rebuild my life,0.9988916516304016,0,0.245.0,2022-08-21 08:03:16,,,"[{'label': 'POSITIVE', 'score': 0.9988916516304016}]",POSITIVE
88,784fe667-5f5d-425e-aa05-9b257b13f3de,Zainab abu Momoh,https://play-lh.googleusercontent.com/a-/AFdZucqlTWuKsXEJUmfMuL6bfS1y-jmMPyTuOo3yAM5asg,"it is a great app. Although it seems one can't get a certification after accessing the 24hours unlocked Courses even after watching, notwithstanding it great and there always took for improvement.👊❤",0.9988548755645752,3,0.242.0,2022-08-21 03:55:00,,,"[{'label': 'POSITIVE', 'score': 0.9988548755645752}]",POSITIVE
89,a49b1b8f-7d76-4c25-ba77-4d5905cc3c4a,Mike Hunt,https://play-lh.googleusercontent.com/a/AItbvmm9eTyYRVgOZXooupy5QZRqx_JAxP_V1PZgtvN7=mo,Great why of learning from Linked awesome job once again ladies and gentlemen 🦾,0.9988468885421753,1,0.245.0,2022-08-20 23:43:37,,,"[{'label': 'POSITIVE', 'score': 0.9988468885421753}]",POSITIVE
90,4af3b7da-6f83-4a2c-9948-4055160d5ee9,Aden Mahamoud,https://play-lh.googleusercontent.com/a-/AFdZucqTg-Qj3SFtZbegM6YPpwenNbDz2y1-apjB9fZXRg,"Very Interesting. I really liked the platform, and encourage you to move forward.",0.9988780617713928,3,0.245.0,2022-08-20 23:14:52,,,"[{'label': 'POSITIVE', 'score': 0.9988780617713928}]",POSITIVE
91,0beae678-4e4c-42db-82ec-29eabb835ed9,Kelvin James,https://play-lh.googleusercontent.com/a/AItbvmkpVFqY7W_7VVpwezOIsj8wL-8OW97AMjuVWUCH=mo,Just let me know what time should I pick up my check. Best among other side okay I'll be there at each other side of my face okay with you and your team for a living,0.9946063160896301,1,0.245.0,2022-08-20 21:58:52,,,"[{'label': 'POSITIVE', 'score': 0.9946063160896301}]",POSITIVE
92,7916f367-cefa-4da4-8204-0ed311370159,Nica Bada,https://play-lh.googleusercontent.com/a/AItbvmmQrObcdmTGvP84kLQfZf5sxq3vT6QTJg-I_3kB=mo,nice beautiful,0.9984789490699768,0,0.244.9,2022-08-19 23:27:05,,,"[{'label': 'POSITIVE', 'score': 0.9984789490699768}]",POSITIVE
93,fd0f3de1-c359-4520-ab71-92d0fb6c9882,Oluwatosin Victor segun,https://play-lh.googleusercontent.com/a/AItbvmkQ86e2a6_pAuCIKSmxOK_r6Dc9TJRpyoGcibLL=mo,Good,0.9984152317047119,0,0.242.0,2022-08-19 09:48:50,,,"[{'label': 'POSITIVE', 'score': 0.9984152317047119}]",POSITIVE
94,fe8333b8-0990-42d9-87b9-e7abe49250c8,Daniel Garavito,https://play-lh.googleusercontent.com/a-/AFdZucpee67-iSPEXDcd1bOGl7WnD2UmJr7cjbB74-fBeA,"Better educational platform, and I prove many many others",0.9986948370933533,1,0.244.9,2022-08-19 04:36:06,,,"[{'label': 'POSITIVE', 'score': 0.9986948370933533}]",POSITIVE
95,438ca7f4-a29f-4744-a336-998fd57348c5,Ekaette Ukpong,https://play-lh.googleusercontent.com/a-/AFdZucpyqs3EUZdFxUsW3wiFxpTmEKxuXyi9AczYQZuAMWI,Excellent,0.998581051826477,0,0.245.0,2022-08-19 04:05:27,,,"[{'label': 'POSITIVE', 'score': 0.998581051826477}]",POSITIVE
96,6594648b-c4e2-4a09-bde3-c36130c8c803,Daniii,https://play-lh.googleusercontent.com/a-/AFdZucqacAC40kfUDri3vXxdTZ6ahcDv7dYgGm5qyyaiXA,Great have learned and still learning,0.9979908466339111,1,0.244.9,2022-08-19 01:28:55,,,"[{'label': 'POSITIVE', 'score': 0.9979908466339111}]",POSITIVE
97,9d18eb4e-85e5-4336-bc8e-18bf7d352123,Manish Verma,https://play-lh.googleusercontent.com/a-/AFdZucoYekkvK85PRc_vMOhN_mO4thiaJHkdRd2B_fZp0g,"Great insight for the beginners & for advance courses. Contents are more relevant, clear & precise. Absolutely Amazing! Kudos!",0.9988920092582703,4,0.244.9,2022-08-18 23:32:25,,,"[{'label': 'POSITIVE', 'score': 0.9988920092582703}]",POSITIVE
98,e662a939-2a9b-4935-9043-c80a8e58c13c,Muhammad Munawar Shahzad,https://play-lh.googleusercontent.com/a-/AFdZucpGIsn0_4RuaUX6natgGZRRig5XvXD_akTuyTEqiQ,Out Standing App,0.9982228875160217,0,0.244.9,2022-08-18 22:53:29,,,"[{'label': 'POSITIVE', 'score': 0.9982228875160217}]",POSITIVE
99,87c6144c-477c-46e1-ad12-36c5cf273ce8,Mahendra kumar Kolipatel,https://play-lh.googleusercontent.com/a-/AFdZucoQ97XBqp4LHKJYc6WNvgHmyOfF_-T_MozPHbPtjg,very very useful for me,0.9985118508338928,0,0.205.1,2022-08-18 15:57:40,,,"[{'label': 'POSITIVE', 'score': 0.9985118508338928}]",POSITIVE
100,ecb3fb8b-e4f2-4f7e-be26-84eab8de0c29,Chiamaka Onwuegbuta,https://play-lh.googleusercontent.com/a/AItbvmnV__ACGnp5X94W488wixDp756hDkocjj4jpbYA=mo,very educative,0.9987044334411621,0,0.221.2,2022-08-18 08:28:04,,,"[{'label': 'POSITIVE', 'score': 0.9987044334411621}]",POSITIVE
101,886bcb1d-d62b-4036-aff2-5165c63f7231,Riffat Abbas Rizvi,https://play-lh.googleusercontent.com/a-/AFdZucpuVPvEem5h9yd4YIxqOB8ARcdJyz4vs_v-1hmzpQ,Extremely important tools for a Project Manager. Good course and Excellent Teaching,0.9988382458686829,3,0.244.9,2022-08-18 00:24:26,,,"[{'label': 'POSITIVE', 'score': 0.9988382458686829}]",POSITIVE
102,894d0ce7-a956-4a37-aee4-24790f27a050,bhavesh patil,https://play-lh.googleusercontent.com/a-/AFdZucpCKNXTMQ0YQt65yj_NVsTdu-y5NelCcbP7WNGCAg,nice,0.997272789478302,0,0.244.9,2022-08-17 22:51:31,,,"[{'label': 'POSITIVE', 'score': 0.997272789478302}]",POSITIVE
103,e5efcf4c-2deb-4d00-b826-597583fe6411,Onwuka Ebuka,https://play-lh.googleusercontent.com/a-/AFdZucqT_yKOUEwlAgHkG2UryjLZG4sZ2XL158mTn1ScAg,the teachings are comprehensive and we'll structured. Thanks for this opportunity LinkedIn,0.9988425374031067,1,0.242.0,2022-08-17 22:14:19,,,"[{'label': 'POSITIVE', 'score': 0.9988425374031067}]",POSITIVE
104,3a48107d-a2aa-4135-9e54-1e227e9a2b23,José Raúl López Gutiérrez,https://play-lh.googleusercontent.com/a-/AFdZucoLzfNE1DmLSb39V07uzxrkT4Bt14BRmbniIEbw,excelente,0.9981520771980286,0,0.244.9,2022-08-17 21:17:13,,,"[{'label': 'POSITIVE', 'score': 0.9981520771980286}]",POSITIVE
105,cab2a38d-c4cb-44f5-8829-947e83139ddd,Gokul 19USCS08,https://play-lh.googleusercontent.com/a-/AFdZucoJeqEJcwxeJuAQ4AJIkzryDjp97ovrZpAhhESZfA,massive,0.9909079074859619,0,0.244.9,2022-08-17 18:25:01,,,"[{'label': 'POSITIVE', 'score': 0.9909079074859619}]",POSITIVE
106,cdfacf0d-5d40-4b76-9936-21e03bf9651f,Gulshan Kalra,https://play-lh.googleusercontent.com/a/AItbvmm-qNFx3c2O_PPkTxtlmFJEUPh1_RXYctfDwVly=mo,great,0.9985584616661072,0,0.244.9,2022-08-17 10:50:36,,,"[{'label': 'POSITIVE', 'score': 0.9985584616661072}]",POSITIVE
107,8aa00d6b-2865-4e20-8bdb-b6d4160c4659,Adriannea Lilyad,https://play-lh.googleusercontent.com/a-/AFdZucru6Xkgiz60bR0ayk-tzML43P32zxsFEtN1djiX,Nice one,0.9985687732696533,0,,2022-08-17 05:48:42,,,"[{'label': 'POSITIVE', 'score': 0.9985687732696533}]",POSITIVE
108,44abb050-2204-4b16-a1b4-d43a43228ae4,Jon Henry (Jonny),https://play-lh.googleusercontent.com/a-/AFdZucrRqxkMF2Il_1C2bN4Qd_BFZJixgeUlqULMWtonBg,I love Learning with LinkedIn. I just wish some of the courses were more affordable. I enjoy the NO-COST Courses. Definitely Recommend to boost your knowledge.,0.9988757967948914,2,0.244.9,2022-08-17 02:20:02,,,"[{'label': 'POSITIVE', 'score': 0.9988757967948914}]",POSITIVE
109,8dd6745d-7de5-485f-a6c3-2a46f16769f6,Junaid Jubrila Abdullah,https://play-lh.googleusercontent.com/a-/AFdZucrzjmqWucie1rkgk6nhzbFnUfI3J1VBm91mvdBHSXY,Excited with the whole interface,0.9988664388656616,1,0.244.9,2022-08-16 23:52:56,,,"[{'label': 'POSITIVE', 'score': 0.9988664388656616}]",POSITIVE
110,c447fe8d-953e-4e2f-9eb6-27503b8c8ed7,Jones Chitondo,https://play-lh.googleusercontent.com/a-/AFdZucrDObaMNJ2xR9hOeGlAn53slOEPIkT2TDA-ys2Tvw,good,0.9985306262969971,0,0.242.0,2022-08-16 18:56:54,,,"[{'label': 'POSITIVE', 'score': 0.9985306262969971}]",POSITIVE
111,30f5d39b-04de-490a-a10c-f8031aeb4ce6,Manish S,https://play-lh.googleusercontent.com/a-/AFdZucqdp8KQloFs-kuJD7wJzLfuFPn7NNwV8pyqA9P36Q,"Worst design, worst ui, so many bugs glitches on the app",0.9995046854019165,2,0.244.9,2022-08-16 17:53:52,,,"[{'label': 'NEGATIVE', 'score': 0.9995046854019165}]",NEGATIVE
112,91045d54-a96c-4da1-b8f8-255f157319ec,David Ribeiro,https://play-lh.googleusercontent.com/a-/AFdZucrhkjAbIv90jPwKjvSYVQbvCOQnWOHX7NMcSG6jiw,"Their content is not very good compared to platforms like Udemy. Every course look like a corporate training video. On the other hand, the app is glorious. It plays on the background, it gives you the possibility to only load the audio, it doesn't reload when you minimize and come back. *Chef's kiss*. Please add some options for speeds faster than 2x.",0.992137610912323,90,0.244.9,2022-08-16 17:26:47,,,"[{'label': 'POSITIVE', 'score': 0.992137610912323}]",POSITIVE
113,cf66363d-7e61-4524-8d2f-fdab6ab482b1,Mwaba Steven,https://play-lh.googleusercontent.com/a/AItbvmlzTfziVnahjOXccKSJ5k-sIDT3Y-9OyI8YrZZV=mo,This is the perfect platform for learning. keep up with good works.,0.9988917708396912,2,0.234.5,2022-08-16 11:34:52,,,"[{'label': 'POSITIVE', 'score': 0.9988917708396912}]",POSITIVE
114,2efbf67f-0790-4cf9-9646-abd4ad14e6f0,Live Life,https://play-lh.googleusercontent.com/a/AItbvmk4r82QhR8ijuMttThkawq5E5EbCfL6cjRzsCkd=mo,Good.,0.9986613988876343,0,,2022-08-16 09:49:20,,,"[{'label': 'POSITIVE', 'score': 0.9986613988876343}]",POSITIVE
115,cafb44df-ccf0-48e1-adb8-a48ba92d90ea,Aries Ferryanto,https://play-lh.googleusercontent.com/a-/AFdZucrttIeWTVC94_0cEtBOhuteUTQkf-1uh8SX_gMuJA,many references and tutorial videos to support us to be better as a qualified employee. Thanks!,0.9988190531730652,2,0.244.9,2022-08-16 07:40:56,,,"[{'label': 'POSITIVE', 'score': 0.9988190531730652}]",POSITIVE
116,f1c2aff1-44e8-4786-8283-732f765c8520,Mandar Kothare,https://play-lh.googleusercontent.com/a/AItbvmluoNqy8e5dZp36T9Qb0ZLefQn3ekrrpBF13Iv4=mo,Motivational learning.,0.9987550973892212,0,0.244.9,2022-08-16 03:16:58,,,"[{'label': 'POSITIVE', 'score': 0.9987550973892212}]",POSITIVE
117,3fcc4e9f-6bed-4457-a8a2-2c521e7cbad3,Temwanani Kasambara,https://play-lh.googleusercontent.com/a/AItbvmm79us24NC8ZMYfDaY7yb0JsN9BFHcQi3hFI54s=mo,An awesomely smart way to learn grow and to grow your network along.,0.9988933205604553,2,0.244.9,2022-08-16 01:16:37,,,"[{'label': 'POSITIVE', 'score': 0.9988933205604553}]",POSITIVE
118,57fcdfc0-dfc1-4386-bc26-2fdc5107152f,Mr. Washington,https://play-lh.googleusercontent.com/a/AItbvml21St2FkTE4-761ljXRmRirzJhkCw7vwPJW5YY=mo,Very clear and informative.,0.9988629817962646,1,0.244.9,2022-08-15 23:31:32,,,"[{'label': 'POSITIVE', 'score': 0.9988629817962646}]",POSITIVE
119,0e07aca6-bdd5-4cab-9a4b-cff371d9a70e,Rinor Xherimeja,https://play-lh.googleusercontent.com/a/AItbvmnOUjOSWDaftR91DwFlDzEADzF6upr8Oqcl4fMH2A=mo,Useful for self-learning,0.9980477094650269,1,0.244.9,2022-08-15 16:49:11,,,"[{'label': 'POSITIVE', 'score': 0.9980477094650269}]",POSITIVE
120,6164956a-fafe-4f8b-8471-a1926a066d4e,Fadi Sawaqed,https://play-lh.googleusercontent.com/a-/AFdZucpPEyEg4UI1WWNM-Yz_BUkDA8nqlhyI6pNVXwT-vA,Great,0.998588502407074,0,0.244.9,2022-08-15 12:25:42,,,"[{'label': 'POSITIVE', 'score': 0.998588502407074}]",POSITIVE
121,0227cc97-69b4-43d3-878f-45038eee4a0d,Ibrahim Kahlil,https://play-lh.googleusercontent.com/a-/AFdZucrVzx0VjYhwHfmij4MFO-RIZdl4dssR1FxgcmVW,My review is about the apps not about courses. Courses are the most valuable course in the world. But You can not watch any course on this app as well.,0.985089898109436,3,0.244.9,2022-08-15 10:26:26,,,"[{'label': 'NEGATIVE', 'score': 0.985089898109436}]",NEGATIVE
122,46d5a2f1-f3b0-4119-8023-9afa14859f2b,John Sakala,https://play-lh.googleusercontent.com/a-/AFdZuco-woa1dOoicQvszI-CQDsskQFhSf3nIp1Tj4Ac,Love this app!,0.9988901019096375,0,,2022-08-15 08:56:22,,,"[{'label': 'POSITIVE', 'score': 0.9988901019096375}]",POSITIVE
123,502a3ab8-eadc-48ac-90cf-8d278cdee58d,Flor,https://play-lh.googleusercontent.com/a/AItbvmkUzwzjO6zO9472jf7Dn_7Hl3pmTH5QF-0fcY2j=mo,easy learning and useful resources and information,0.9988699555397034,4,0.244.9,2022-08-15 06:58:24,,,"[{'label': 'POSITIVE', 'score': 0.9988699555397034}]",POSITIVE
124,5de4703f-f9b2-42da-9df8-5e6dfe4bdad4,Pamela Oghenesode,https://play-lh.googleusercontent.com/a-/AFdZuconITHdmcE6bLviqaNYqBoMZOoeSrSDvygZfKADH_o,The best learning app to me. The courses are so easy to understand and learn.,0.9988852143287659,2,0.242.0,2022-08-15 03:58:57,,,"[{'label': 'POSITIVE', 'score': 0.9988852143287659}]",POSITIVE
125,ec4754b4-73d1-4069-8fea-8d51927bf4f5,Abyss OfSouls,https://play-lh.googleusercontent.com/a/AItbvmm189AG7S_0VHQWrdzmGYcJXraUUJ2MuZiJ9VYzvw=mo,it's amazing that all of this information is readily handy I love it,0.9988403916358948,1,0.244.9,2022-08-14 16:42:46,,,"[{'label': 'POSITIVE', 'score': 0.9988403916358948}]",POSITIVE
126,164972c4-8329-4f92-9ed8-409532a8a9ed,Raju Roy,https://play-lh.googleusercontent.com/a/AItbvmkvnhIMGTagdw3jD7gOWVfxAlWOuAJxVNRd9Kh9=mo,good,0.9985306262969971,0,0.244.9,2022-08-14 12:09:12,,,"[{'label': 'POSITIVE', 'score': 0.9985306262969971}]",POSITIVE
127,d6f25a19-9040-44ab-a1bb-e9e869d8a314,Luqman idris Eboade,https://play-lh.googleusercontent.com/a-/AFdZucq3-Ex9_AWD-4xtmXsFFL-WK1TSvKXmLRerQpWB,good,0.9985306262969971,0,0.242.0,2022-08-14 05:28:25,,,"[{'label': 'POSITIVE', 'score': 0.9985306262969971}]",POSITIVE
128,e9882c6d-6e8b-4f4a-9efe-3ade903e293e,Fassil Tadesse Tadesse,https://play-lh.googleusercontent.com/a-/AFdZucrE6IC67yNUCCz_0nLHat7MpPz6ReJ-N5pdJXIzTQ,"What, where, when, how and why are the most symmetrical scarce resources of moderate and extreme seasons recurring, being utilized, recorded and predicted per marginal 59.137577 seconds of Pagume 6 and September 11 on the marginal dates of east north orbit? Kermpt and Bega Pagume 6, Amete Mehret, and Summer and Winter Summer 11, Anno Domini (what) are recurring, being utilized, recorded and predicted per marginal 59.137577 seconds (when) in wide and narrow zones 3 and 4, and 2 and 5 (where).",0.9928269982337952,3,0.244.9,2022-08-14 03:14:52,,,"[{'label': 'POSITIVE', 'score': 0.9928269982337952}]",POSITIVE
129,0e1a7ca1-13ae-4c7f-beeb-7eb998948475,Aniska Berry,https://play-lh.googleusercontent.com/a-/AFdZucrSetoivUECjdgvzG_M0nQPXqVO1Ls8I8pOgrd1-A,"Love being able to just watch a video on demand whenever, wherever 🙂",0.998854398727417,4,0.244.9,2022-08-13 20:52:42,,,"[{'label': 'POSITIVE', 'score': 0.998854398727417}]",POSITIVE
130,b2b767de-463f-482d-a655-c38025c82e9e,Ifeanyi Eze,https://play-lh.googleusercontent.com/a-/AFdZucrAgXaz-6CJP_TLNCGzi6osJidyq3AExzvJ4voxrA,"Hi, why I keep repeating the courses I already finished learning? It's frustrating. Please, look into that.",0.9994458556175232,3,0.242.0,2022-08-13 20:02:29,,,"[{'label': 'NEGATIVE', 'score': 0.9994458556175232}]",NEGATIVE
131,644fcb4b-071e-48c7-8bdf-a1af801f3190,Mallika Gaur,https://play-lh.googleusercontent.com/a-/AFdZucrboC2uwhvyCSVaWXC6MYcdzUtnjyZ2mkX6aaez2g,"Not able to download the application on my device. Their is a pop up coming up saying ""Something went wrong"". Kindly help",0.999476969242096,1,,2022-08-13 11:26:35,,,"[{'label': 'NEGATIVE', 'score': 0.999476969242096}]",NEGATIVE
132,99e3342e-bcc3-46d2-9f99-02194d326804,Olga Subbotin,https://play-lh.googleusercontent.com/a-/AFdZucpzXXc-bk4VLKC53i__x-sPbASt7-q0VjdHI47xpA,Library card login does not work.,0.9994986057281494,2,0.244.9,2022-08-13 02:31:00,,,"[{'label': 'NEGATIVE', 'score': 0.9994986057281494}]",NEGATIVE
133,aa74611a-1550-4c63-bd86-9f7316043144,Raja Rabeel,https://play-lh.googleusercontent.com/a-/AFdZuco89zHLKsK9DCqDNgfG4h92m-Q9s9JQrjVGTCxSGQ,Amazing,0.9986121654510498,0,0.242.0,2022-08-13 01:14:57,,,"[{'label': 'POSITIVE', 'score': 0.9986121654510498}]",POSITIVE
134,7d6129e8-9dcf-4bc9-b0ef-f74b8735d902,Sonja Holmes,https://play-lh.googleusercontent.com/a/AItbvmntfa50eR5Kej9Qd0aWPd7NTlzO5ANZVVZU-jUq=mo,love this.,0.9988381266593933,0,0.244.9,2022-08-12 19:48:18,,,"[{'label': 'POSITIVE', 'score': 0.9988381266593933}]",POSITIVE
135,376a17b3-8c7c-46a9-9b05-983efceadf21,Rucha Kulkarni,https://play-lh.googleusercontent.com/a-/AFdZucrlJVQUNgSkAUN-cT0ZKLPb-iWwk7HFHOTLkPDYYms,great,0.9985584616661072,0,0.244.9,2022-08-12 17:36:33,,,"[{'label': 'POSITIVE', 'score': 0.9985584616661072}]",POSITIVE
136,194a973e-08ca-4476-8a07-bc49eb21ebad,suraj singh,https://play-lh.googleusercontent.com/a-/AFdZucqiGkDPGjlAKS20e1MwamWzDLrwpjr58Wa-HttR9w,Loving it. superb app.,0.9988734126091003,0,0.242.0,2022-08-12 13:33:24,,,"[{'label': 'POSITIVE', 'score': 0.9988734126091003}]",POSITIVE
137,0fd96109-518f-4267-999a-d00d16c6fbc3,Owner,https://play-lh.googleusercontent.com/a-/AFdZucrXSmAeAZ0TM3uvl7v4c1bisYKSXxPyRS65YiGEJg,The app stops playing the current video and switches to another older video every time it changes rotation.,0.9994717240333557,1,0.244.9,2022-08-12 12:03:22,,,"[{'label': 'NEGATIVE', 'score': 0.9994717240333557}]",NEGATIVE
138,ab5e379d-99fe-4570-9ab3-edd9a30c2314,jaamac diiriye dhible,https://play-lh.googleusercontent.com/a-/AFdZucoyFKBPVVA8Jux7JLfJ4bhIlxOGFvSzhGfQIjQBWQ,Nice,0.9977694749832153,0,0.244.9,2022-08-12 08:03:50,,,"[{'label': 'POSITIVE', 'score': 0.9977694749832153}]",POSITIVE
139,063be567-6705-455c-8edf-d414731490c6,Vishal Kumar,https://play-lh.googleusercontent.com/a/AItbvml3_yToCur6yu-gV6SPV7_ipK5bzY4MWXn3b5RB=mo,awesome,0.9985532164573669,0,0.244.9,2022-08-12 01:50:14,,,"[{'label': 'POSITIVE', 'score': 0.9985532164573669}]",POSITIVE
140,770fee9a-81f3-4d81-955f-24231cc4331d,chukwuemeka joseph,https://play-lh.googleusercontent.com/a/AItbvmn-4Sg2E9sNUB8k5VvDOoOQ0ZoX8n5HWZkTu_Ec=mo,great I'd recommend it for people.,0.9988251328468323,0,0.242.0,2022-08-11 22:01:57,,,"[{'label': 'POSITIVE', 'score': 0.9988251328468323}]",POSITIVE
141,2cafc9f6-5e1f-4081-a343-01229b80eea3,Issiakou adiyo okereke (Adiyo),https://play-lh.googleusercontent.com/a-/AFdZucqO07OJKLh8Ymqe-FKdKeEGv250Wcs6K4QPjwnhGp0,nice,0.997272789478302,0,0.242.0,2022-08-10 22:57:20,,,"[{'label': 'POSITIVE', 'score': 0.997272789478302}]",POSITIVE
142,7ca63953-0778-412f-ac6c-178f058bdd61,AIT ELBAKHIL AYOUB,https://play-lh.googleusercontent.com/a-/AFdZucrqQJaHobUsL6u-Y16AsPdVhMqykwaplMdgTnHPFA,The best for learning,0.9986454844474792,0,0.242.0,2022-08-10 22:51:45,,,"[{'label': 'POSITIVE', 'score': 0.9986454844474792}]",POSITIVE
143,ae98ee83-b31a-466c-ae82-df9563d6411e,Jakub Janak,https://play-lh.googleusercontent.com/a/AItbvmldeijFvL6nb0-NNQFlNLKagD3nRBKHhmXZfxfT=mo,extensive uptodate knowlenge platform,0.994517982006073,0,0.241.0,2022-08-10 21:05:45,,,"[{'label': 'POSITIVE', 'score': 0.994517982006073}]",POSITIVE
